dateState,date,state,cases,deaths,pop,cases.perCap,deaths.perCap,cases.new,deaths.new
"2020-04-20, Connecticut",2020-04-20,Connecticut,19301,1327,3565287,0.005413589424918667,3.722000500941439e-4,1868,204
"2020-04-20, Delaware",2020-04-20,Delaware,2714,72,973764,0.0027871229579240968,7.393988687197309e-5,206,5
"2020-04-20, District of Columbia",2020-04-20,District of Columbia,2927,105,705749,0.0041473668400522,1.4877810666398395e-4,134,9
"2020-04-20, Florida",2020-04-20,Florida,27047,822,21477737,0.0012593039946433835,3.8272188545748556e-5,744,49
"2020-04-20, Georgia",2020-04-20,Georgia,18151,765,10612915,0.0017102746983274624,7.208198689992335e-5,789,83
"2020-04-20, Hawaii",2020-04-20,Hawaii,578,10,1415786,4.0825378976766264e-4,7.0632143558419136e-6,4,0
"2020-04-20, Idaho",2020-04-20,Idaho,1736,48,1696214,0.001023455766784144,2.8298316132280478e-5,64,3
"2020-04-20, Illinois",2020-04-20,Illinois,31379,1359,12622999,0.0024858593429342743,1.0766062803300547e-4,1136,57
"2020-04-20, Indiana",2020-04-20,Indiana,11784,666,6732219,0.0017503886905639878,9.892726306140665e-5,483,14
"2020-04-20, Iowa",2020-04-20,Iowa,3175,79,3012599,0.0010539072740846026,2.622320461501846e-5,260,4
"2020-04-20, Kansas",2020-04-20,Kansas,2030,101,2741837,7.403795338672576e-4,3.683661720226257e-5,133,7
"2020-04-20, Kentucky",2020-04-20,Kentucky,3015,155,4335067,6.954909808775735e-4,3.5754926048432466e-5,93,6
"2020-04-20, Louisiana",2020-04-20,Louisiana,24464,1327,4648794,0.0052624401081226655,2.854503770225138e-4,594,32
"2020-04-20, Maine",2020-04-20,Maine,874,35,1344212,6.501950585175553e-4,2.6037559551618346e-5,9,1
"2020-04-20, Maryland",2020-04-20,Maryland,13740,495,6045680,0.002272697198660862,8.187664580328433e-5,858,26
"2020-04-20, Massachusetts",2020-04-20,Massachusetts,38788,1800,6892503,0.005627563745710376,2.6115331397026594e-4,1526,107
"2020-04-20, Michigan",2020-04-20,Michigan,31881,2461,9958847,0.0032012742037306127,2.471169604272462e-4,609,75
"2020-04-20, Minnesota",2020-04-20,Minnesota,2466,143,5527133,4.4616259460374846e-4,2.587236456947933e-5,114,9
"2020-04-20, Mississippi",2020-04-20,Mississippi,4512,169,2974822,0.0015167294043139387,5.6810121748460915e-5,238,10
"2020-04-20, Missouri",2020-04-20,Missouri,7906,266,NA,NA,NA,150,5
"2020-04-20, Montana",2020-04-20,Montana,433,12,947384,4.57048039654459e-4,1.2666458373795631e-5,0,2
"2020-04-20, Nebraska",2020-04-20,Nebraska,1636,33,1801611,9.0807616072504e-4,1.8316939672326602e-5,170,5
"2020-04-20, Nevada",2020-04-20,Nevada,3796,159,3055691,0.0012422722061883875,5.203405710852308e-5,86,1
"2020-04-20, New Hampshire",2020-04-20,New Hampshire,1443,41,1359711,0.0010612549284369987,3.0153466435146882e-5,53,1
"2020-04-20, New Jersey",2020-04-20,New Jersey,88137,4376,8882190,0.009922890638457407,4.926712894004745e-4,3421,174
"2020-04-20, New Mexico",2020-04-20,New Mexico,1971,58,2070887,9.517660789796836e-4,2.8007322466170294e-5,126,3
"2020-04-20, New York",2020-04-20,New York,251608,18412,19453561,0.012933775980654648,9.464591084377816e-4,4867,619
"2020-04-20, North Carolina",2020-04-20,North Carolina,6764,187,10392187,6.508735841647191e-4,1.7994287439207934e-5,271,4
"2020-04-20, North Dakota",2020-04-20,North Dakota,627,13,682506,9.186732424330336e-4,1.9047451597495113e-5,42,3
"2020-04-20, Ohio",2020-04-20,Ohio,12919,509,11676015,0.0011064562695405923,4.359364046723133e-5,1317,38
"2020-04-20, Oklahoma",2020-04-20,Oklahoma,2680,143,3894524,6.881457143414702e-4,3.671822281747397e-5,81,3
"2020-04-20, Oregon",2020-04-20,Oregon,1956,75,4183107,4.675950196827382e-4,1.7929256889675545e-5,46,1
"2020-04-20, Pennsylvania",2020-04-20,Pennsylvania,34005,1366,12801989,0.0026562278720908133,1.0670216948319515e-4,1013,81
"2020-04-20, Rhode Island",2020-04-20,Rhode Island,4229,20,1059361,0.003992029157199482,1.8879305543624883e-5,238,0
"2020-04-20, South Carolina",2020-04-20,South Carolina,4439,124,5148714,8.621570357180453e-4,2.4083683809199734e-5,62,4
"2020-04-20, South Dakota",2020-04-20,South Dakota,1685,7,784175,0.0021487550610514235,8.926578888640929e-6,50,0
"2020-04-20, Tennessee",2020-04-20,Tennessee,6994,156,6817506,0.0010258883527201883,2.2882268090413122e-5,170,5
"2020-04-20, Texas",2020-04-20,Texas,20035,523,28749962,6.968704862983819e-4,1.8191328392016656e-5,594,20
"2020-04-20, Utah",2020-04-20,Utah,3213,27,3191625,0.0010066972153683468,8.459640465280225e-6,142,1
"2020-04-20, Vermont",2020-04-20,Vermont,805,37,623989,0.0012900868444796303,5.9295917075461266e-5,3,1
"2020-04-20, Virgin Islands",2020-04-20,Virgin Islands,54,0,NA,NA,NA,1,0
"2020-04-20, Virginia",2020-04-20,Virginia,8987,210,8453353,0.0010631284414598563,2.4842213498004876e-5,451,22
"2020-04-20, Washington",2020-04-20,Washington,12255,661,7612668,0.001609816689759753,8.682895405395323e-5,391,24
"2020-04-20, West Virginia",2020-04-20,West Virginia,908,26,1734344,5.235408892353535e-4,1.4991258942862547e-5,18,6
"2020-04-20, Wisconsin",2020-04-20,Wisconsin,4499,231,5692782,7.902990137335313e-4,4.0577699971648306e-5,153,9
"2020-04-20, Wyoming",2020-04-20,Wyoming,426,2,563439,7.560711984793385e-4,3.5496300398091008e-6,4,0
"2020-04-21, Alabama",2020-04-21,Alabama,5327,186,4903185,0.0010864366733052088,3.793452623141897e-5,249,22
"2020-04-21, Alaska",2020-04-21,Alaska,327,7,660729,4.949078971862897e-4,1.0594358655363999e-5,8,0
"2020-04-21, Arizona",2020-04-21,Arizona,5251,213,7278717,7.214183488656037e-4,2.926339903035109e-5,187,22
"2020-04-21, Arkansas",2020-04-21,Arkansas,2167,43,2978893,7.274514391755595e-4,1.4434892424803441e-5,239,1
"2020-04-21, California",2020-04-21,California,35844,1316,39440316,9.088162478211382e-4,3.3366872618363404e-5,1982,93
"2020-04-21, Colorado",2020-04-21,Colorado,10342,483,5735294,0.0018032205498096524,8.421538634287972e-5,362,36
"2020-04-21, Connecticut",2020-04-21,Connecticut,19857,1419,3565287,0.005569537599637841,3.980044243282518e-4,556,92
"2020-04-21, Delaware",2020-04-21,Delaware,2901,82,973764,0.0029791612752165823,8.420931560419156e-5,187,10
"2020-04-21, District of Columbia",2020-04-21,District of Columbia,3098,112,705749,0.0043896626137621166,1.5869664710824953e-4,171,7
"2020-04-21, Florida",2020-04-21,Florida,27857,866,21477737,0.0012970174651081722,4.032082150926795e-5,810,44
"2020-04-21, Georgia",2020-04-21,Georgia,18706,810,10612915,0.0017625694731372107,7.632210377638942e-5,555,45
"2020-04-21, Hawaii",2020-04-21,Hawaii,580,12,1415786,4.09666432638831e-4,8.475857227010297e-6,2,2
"2020-04-21, Idaho",2020-04-21,Idaho,1766,51,1696214,0.0010411422143668193,3.0066960890548007e-5,30,3
"2020-04-21, Illinois",2020-04-21,Illinois,32868,1479,12626820,0.0026030306918131407,1.1713162934135435e-4,1489,120
"2020-04-21, Indiana",2020-04-21,Indiana,12214,731,6732219,0.0018142606471952265,1.085823262731055e-4,430,65
"2020-04-21, Iowa",2020-04-21,Iowa,3638,81,3033392,0.0011993174637501517,2.6702780253920362e-5,463,2
"2020-04-21, Kansas",2020-04-21,Kansas,2114,107,2741837,7.710159283721097e-4,3.902493109546629e-5,84,6
"2020-04-21, Kentucky",2020-04-21,Kentucky,3193,172,4339447,7.358080419002698e-4,3.963638684837031e-5,178,17
"2020-04-21, Louisiana",2020-04-21,Louisiana,24795,1403,4648794,0.005333641370213436,3.017987030614822e-4,331,76
"2020-04-21, Maine",2020-04-21,Maine,887,36,1344212,6.598661520652992e-4,2.6781489824521726e-5,13,1
"2020-04-21, Maryland",2020-04-21,Maryland,14249,539,6045680,0.0023568895475777744,8.915456987468738e-5,509,44
"2020-04-21, Massachusetts",2020-04-21,Massachusetts,40270,1953,6892503,0.005842579974212561,2.8335134565773853e-4,1482,153
"2020-04-21, Michigan",2020-04-21,Michigan,32853,2695,9958847,0.003298875863842471,2.7061365638010105e-4,972,234
"2020-04-21, Minnesota",2020-04-21,Minnesota,2563,160,5541252,4.625308504287479e-4,2.887434103339823e-5,97,17
"2020-04-21, Mississippi",2020-04-21,Mississippi,4716,183,2974822,0.0015853049358919625,6.151628568028608e-5,204,14
"2020-04-21, Missouri",2020-04-21,Missouri,8131,286,NA,NA,NA,225,20
"2020-04-21, Montana",2020-04-21,Montana,437,12,947384,4.6127019244572424e-4,1.2666458373795631e-5,4,0
"2020-04-21, Nebraska",2020-04-21,Nebraska,1720,38,1801611,9.547010980727804e-4,2.1092233562073057e-5,84,5
"2020-04-21, Nevada",2020-04-21,Nevada,3927,163,3061223,0.0012828206243060373,5.324669258005706e-5,131,4
"2020-04-21, New Hampshire",2020-04-21,New Hampshire,1476,41,1359711,0.0010855247916652876,3.0153466435146882e-5,33,0
"2020-04-21, New Jersey",2020-04-21,New Jersey,91788,4753,8882190,0.010333937913960409,5.351157766271607e-4,3651,377
"2020-04-21, New Mexico",2020-04-21,New Mexico,2072,65,2070887,0.0010005374508604283,3.138751655691498e-5,101,7
"2020-04-21, New York",2020-04-21,New York,255932,19040,19453561,0.013156048910531085,9.787411158296417e-4,4324,628
"2020-04-21, North Carolina",2020-04-21,North Carolina,6951,217,10392187,6.68867871603927e-4,2.088107152036429e-5,187,30
"2020-04-21, North Dakota",2020-04-21,North Dakota,644,13,682506,9.435814483682195e-4,1.9047451597495113e-5,17,0
"2020-04-21, Ohio",2020-04-21,Ohio,13725,557,11676015,0.0011754866707519645,4.770463210264804e-5,806,48
"2020-04-21, Oklahoma",2020-04-21,Oklahoma,2807,164,3896661,7.203603290098882e-4,4.2087315268123143e-5,127,21
"2020-04-21, Oregon",2020-04-21,Oregon,2002,78,4183107,4.7859163057507257e-4,1.8646427165262568e-5,46,3
"2020-04-21, Pennsylvania",2020-04-21,Pennsylvania,35384,1620,12801989,0.0027639455087799247,1.2654283642955794e-4,1379,254
"2020-04-21, Rhode Island",2020-04-21,Rhode Island,4500,20,1059361,0.004247843747315599,1.8879305543624883e-5,271,0
"2020-04-21, South Carolina",2020-04-21,South Carolina,4608,135,5148714,8.949807660709062e-4,2.622013963098358e-5,169,11
"2020-04-21, South Dakota",2020-04-21,South Dakota,1755,8,784175,0.0022380208499378326,1.020180444416106e-5,70,1
"2020-04-21, Tennessee",2020-04-21,Tennessee,7317,159,6817506,0.0010732663821638,2.3322311707536452e-5,323,3
"2020-04-21, Texas",2020-04-21,Texas,20949,552,28749962,7.286618326660745e-4,1.9200025377424848e-5,914,29
"2020-04-21, Utah",2020-04-21,Utah,3301,30,3191625,0.0010342693768848157,9.399600516978029e-6,88,3
"2020-04-21, Vermont",2020-04-21,Vermont,815,39,623989,0.0013061127680135387,6.250110178224296e-5,10,2
"2020-04-21, Virgin Islands",2020-04-21,Virgin Islands,54,0,NA,NA,NA,0,0
"2020-04-21, Virginia",2020-04-21,Virginia,9629,325,8474942,0.0011361729673194224,3.83483450388215e-5,642,115
"2020-04-21, Washington",2020-04-21,Washington,12410,683,7612668,0.0016301774883654455,8.971887385605152e-5,155,22
"2020-04-21, West Virginia",2020-04-21,West Virginia,929,26,1734344,5.356492137661271e-4,1.4991258942862547e-5,21,0
"2020-04-21, Wisconsin",2020-04-21,Wisconsin,4620,243,5692782,8.115539994329662e-4,4.268563243770796e-5,121,12
"2020-04-21, Wyoming",2020-04-21,Wyoming,442,6,563439,7.844682387978112e-4,1.0648890119427302e-5,16,4
"2020-04-22, Alabama",2020-04-22,Alabama,5610,201,4903185,0.0011441542589153784,4.099376221782372e-5,283,15
"2020-04-22, Alaska",2020-04-22,Alaska,333,7,660729,5.039887760337446e-4,1.0594358655363999e-5,6,0
"2020-04-22, Arizona",2020-04-22,Arizona,5459,231,7278717,7.49994813646416e-4,3.173636232869062e-5,208,18
"2020-04-22, Arkansas",2020-04-22,Arkansas,2279,44,2978893,7.650492985145825e-4,1.477058759747329e-5,112,1
"2020-04-22, California",2020-04-22,California,37573,1425,39440316,9.526546389739879e-4,3.613054215894213e-5,1729,109
"2020-04-22, Colorado",2020-04-22,Colorado,10783,526,5735294,0.001880112859079238,9.171282239410917e-5,441,43
"2020-04-22, Connecticut",2020-04-22,Connecticut,21919,1537,3565287,0.006147892161276217,4.311013391067816e-4,2062,118
"2020-04-22, Delaware",2020-04-22,Delaware,3172,89,973764,0.0032574627938597033,9.13979157167445e-5,271,7
"2020-04-22, District of Columbia",2020-04-22,District of Columbia,3206,127,705749,0.004542691523473643,1.7995066234596153e-4,108,15
"2020-04-22, Florida",2020-04-22,Florida,28301,892,21477737,0.001317690034103686,4.153137735134758e-5,444,26
"2020-04-22, Georgia",2020-04-22,Georgia,19523,837,10612915,0.0018395511506499392,7.886617390226908e-5,817,27
"2020-04-22, Hawaii",2020-04-22,Hawaii,586,12,1415786,4.1390436125233614e-4,8.475857227010297e-6,6,0
"2020-04-22, Idaho",2020-04-22,Idaho,1802,54,1696214,0.0010623659514660297,3.183560564881554e-5,36,3
"2020-04-22, Illinois",2020-04-22,Illinois,34880,1576,12626820,0.002762374057759594,1.2481369022445874e-4,2012,97
"2020-04-22, Indiana",2020-04-22,Indiana,12575,764,6732219,0.0018678833828786616,1.1348412759596798e-4,361,33
"2020-04-22, Iowa",2020-04-22,Iowa,3764,88,3033392,0.0012408551219229166,2.9010427930185087e-5,126,7
"2020-04-22, Kansas",2020-04-22,Kansas,2291,111,2744635,8.347193706995648e-4,4.044253607492435e-5,177,4
"2020-04-22, Kentucky",2020-04-22,Kentucky,3337,185,4339447,7.689919936803007e-4,4.263216027295644e-5,144,13
"2020-04-22, Louisiana",2020-04-22,Louisiana,25198,1472,4648794,0.0054203305201305976,3.1664126222844034e-4,403,69
"2020-04-22, Maine",2020-04-22,Maine,905,39,1344212,6.7325689697756e-4,2.901328064323187e-5,18,3
"2020-04-22, Maryland",2020-04-22,Maryland,14834,596,6045680,0.002453652856254383,9.858278969445951e-5,585,57
"2020-04-22, Massachusetts",2020-04-22,Massachusetts,42090,2173,6892503,0.006106634991671385,3.152700840318822e-4,1820,220
"2020-04-22, Michigan",2020-04-22,Michigan,33973,2813,9958847,0.003411338682078357,2.824624175870962e-4,1120,118
"2020-04-22, Minnesota",2020-04-22,Minnesota,2717,179,5541252,4.903224036733937e-4,3.2303169031114266e-5,154,19
"2020-04-22, Mississippi",2020-04-22,Mississippi,4894,193,2974822,0.001645140448739454,6.487783134587548e-5,178,10
"2020-04-22, Missouri",2020-04-22,Missouri,8374,301,NA,NA,NA,243,15
"2020-04-22, Montana",2020-04-22,Montana,439,14,947384,4.6338126884135685e-4,1.4777534769428236e-5,2,2
"2020-04-22, Nebraska",2020-04-22,Nebraska,1816,42,1807073,0.0010049400328597682,2.3242005165258956e-5,96,4
"2020-04-22, Nevada",2020-04-22,Nevada,4072,176,3061223,0.0013301873140244929,5.749336131343584e-5,145,13
"2020-04-22, New Hampshire",2020-04-22,New Hampshire,1571,47,1359711,0.0011553925797467255,3.456616884029033e-5,95,6
"2020-04-22, New Jersey",2020-04-22,New Jersey,94820,5061,8882190,0.01067529516932198,5.697919094277425e-4,3032,308
"2020-04-22, New Mexico",2020-04-22,New Mexico,2210,71,2070887,0.0010671755629351094,3.428482577755329e-5,138,6
"2020-04-22, New York",2020-04-22,New York,261591,19647,19453561,0.013446946808350409,0.0010099436293437485,5659,607
"2020-04-22, North Carolina",2020-04-22,North Carolina,7220,242,10392187,6.947527021982957e-4,2.3286724921327916e-5,269,25
"2020-04-22, North Dakota",2020-04-22,North Dakota,679,14,686340,9.89305591980651e-4,2.039805344290002e-5,35,1
"2020-04-22, Ohio",2020-04-22,Ohio,14117,610,11676015,0.0012090597691078676,5.224385203342065e-5,392,53
"2020-04-22, Oklahoma",2020-04-22,Oklahoma,2894,169,3896661,7.426871364996853e-4,4.3370465123858604e-5,87,5
"2020-04-22, Oregon",2020-04-22,Oregon,2059,78,4183107,4.92217865811226e-4,1.8646427165262568e-5,57,0
"2020-04-22, Pennsylvania",2020-04-22,Pennsylvania,36763,1720,12801989,0.002871663145469036,1.3435412262891337e-4,1379,100
"2020-04-22, Rhode Island",2020-04-22,Rhode Island,4500,20,1059361,0.004247843747315599,1.8879305543624883e-5,0,0
"2020-04-22, South Carolina",2020-04-22,South Carolina,4761,140,5148714,9.246969243193543e-4,2.7191255913612602e-5,153,5
"2020-04-22, South Dakota",2020-04-22,South Dakota,1858,9,784175,0.0023693690821564063,1.1477029999681193e-5,103,1
"2020-04-22, Tennessee",2020-04-22,Tennessee,7681,169,6817506,0.0011266583410414308,2.4789123764614215e-5,364,10
"2020-04-22, Texas",2020-04-22,Texas,21769,571,28762111,7.568637781837363e-4,1.9852506653631927e-5,820,19
"2020-04-22, Utah",2020-04-22,Utah,3451,32,3191625,0.0010812673794697058,1.002624055144323e-5,150,2
"2020-04-22, Vermont",2020-04-22,Vermont,820,39,623989,0.001314125729780493,6.250110178224296e-5,5,0
"2020-04-22, Virgin Islands",2020-04-22,Virgin Islands,54,0,NA,NA,NA,0,0
"2020-04-22, Virginia",2020-04-22,Virginia,10265,349,8477132,0.001210904820167953,4.11695842414628e-5,636,24
"2020-04-22, Washington",2020-04-22,Washington,12606,696,7612668,0.0016559240466023212,9.14265537391096e-5,196,13
"2020-04-22, West Virginia",2020-04-22,West Virginia,939,29,1734344,5.41415082590305e-4,1.6721019590115918e-5,10,3
"2020-04-22, Wisconsin",2020-04-22,Wisconsin,4845,247,5692782,8.510777331715846e-4,4.338827659306118e-5,225,4
"2020-04-22, Wyoming",2020-04-22,Wyoming,447,6,563439,7.933423138973341e-4,1.0648890119427302e-5,5,0
"2020-04-23, Alabama",2020-04-23,Alabama,5832,197,4903185,0.0011894309515141689,4.0177965954782455e-5,222,-4
"2020-04-23, Alaska",2020-04-23,Alaska,335,7,660729,5.070157356495628e-4,1.0594358655363999e-5,2,0
"2020-04-23, Arizona",2020-04-23,Arizona,5769,252,7278717,7.92584737117819e-4,3.46214861767534e-5,310,21
"2020-04-23, Arkansas",2020-04-23,Arkansas,2472,45,2991370,8.263772117792182e-4,1.5043274486272177e-5,193,1
"2020-04-23, California",2020-04-23,California,39534,1548,39440316,0.0010023753359379778,3.9249178429503455e-5,1961,123
"2020-04-23, Colorado",2020-04-23,Colorado,11154,557,5735294,0.001944800039893334,9.71179507101118e-5,371,31
"2020-04-23, Connecticut",2020-04-23,Connecticut,22578,1633,3565287,0.006332730015844446,4.58027642655416e-4,659,96
"2020-04-23, Delaware",2020-04-23,Delaware,3305,92,973764,0.003394046195998209,9.447874433641005e-5,133,3
"2020-04-23, District of Columbia",2020-04-23,District of Columbia,3361,139,705749,0.004762316347596667,1.9695387453613113e-4,155,12
"2020-04-23, Florida",2020-04-23,Florida,29640,986,21477737,0.0013800336599707873,4.590800231886628e-5,1339,94
"2020-04-23, Georgia",2020-04-23,Georgia,20544,871,10612915,0.0019357546913359807,8.20698177644879e-5,1021,34
"2020-04-23, Hawaii",2020-04-23,Hawaii,590,12,1415786,4.167296469946729e-4,8.475857227010297e-6,4,0
"2020-04-23, Idaho",2020-04-23,Idaho,1836,54,1696214,0.0010824105920597283,3.183560564881554e-5,34,0
"2020-04-23, Illinois",2020-04-23,Illinois,36743,1696,12626820,0.002909917144617568,1.343172706984023e-4,1863,120
"2020-04-23, Indiana",2020-04-23,Indiana,13196,811,6732219,0.001960126371408892,1.2046548099519638e-4,621,47
"2020-04-23, Iowa",2020-04-23,Iowa,3939,96,3033392,0.0012985463138295347,3.1647739560201915e-5,175,8
"2020-04-23, Kansas",2020-04-23,Kansas,2626,112,2764629,9.498562013203219e-4,4.0511764869716695e-5,335,1
"2020-04-23, Kentucky",2020-04-23,Kentucky,3548,194,4344207,8.167198294188099e-4,4.465717218355387e-5,211,9
"2020-04-23, Louisiana",2020-04-23,Louisiana,25677,1540,4648794,0.005523367996086727,3.3126871184225416e-4,479,68
"2020-04-23, Maine",2020-04-23,Maine,937,44,1344212,6.970626657104683e-4,3.273293200774878e-5,32,5
"2020-04-23, Maryland",2020-04-23,Maryland,15800,646,6045680,0.002613436371094732,1.0685315795741753e-4,966,50
"2020-04-23, Massachusetts",2020-04-23,Massachusetts,45286,2350,6892503,0.006570327209143035,3.40950159905625e-4,3196,177
"2020-04-23, Michigan",2020-04-23,Michigan,35182,2975,9958847,0.0035327382778347735,2.9872936093907254e-4,1209,162
"2020-04-23, Minnesota",2020-04-23,Minnesota,2939,200,5541252,5.303855518572337e-4,3.6092926291747785e-5,222,21
"2020-04-23, Mississippi",2020-04-23,Mississippi,5153,201,2974822,0.0017322044814782195,6.756706787834701e-5,259,8
"2020-04-23, Missouri",2020-04-23,Missouri,8624,318,NA,NA,NA,250,17
"2020-04-23, Montana",2020-04-23,Montana,442,14,947384,4.665478834348057e-4,1.4777534769428236e-5,3,0
"2020-04-23, Nebraska",2020-04-23,Nebraska,2182,45,1812430,0.0012039085647445695,2.4828545102431543e-5,366,3
"2020-04-23, Nevada",2020-04-23,Nevada,4207,190,3061223,0.0013742873354865032,6.206669687245915e-5,135,14
"2020-04-23, New Hampshire",2020-04-23,New Hampshire,1659,50,1359711,0.0012201122150221628,3.677252004286205e-5,88,3
"2020-04-23, New Jersey",2020-04-23,New Jersey,98881,5366,8882190,0.011132502231994587,6.04130287688059e-4,4061,305
"2020-04-23, New Mexico",2020-04-23,New Mexico,2379,78,2071512,0.0011484365043504454,3.7653655880342476e-5,169,7
"2020-04-23, New York",2020-04-23,New York,267932,20212,19453561,0.013772902554961532,0.0010389871551023486,6341,565
