date,county,state,cases,deaths,confirmed_cases,confirmed_deaths,probable_cases,probable_deaths
6/25/2020,Nantucket,Massachusetts,14,0,14,0,,
6/25/2020,Napa,California,252,4,252,4,,
6/25/2020,Naranjito,Puerto Rico,69,,1,,68,
6/25/2020,Nash,North Carolina,378,4,378,4,,
6/25/2020,Nassau,Florida,128,1,128,1,,
6/25/2020,Nassau,New York,41585,2687,41585,2687,,
6/25/2020,Natchitoches,Louisiana,197,14,197,14,,
6/25/2020,Natrona,Wyoming,102,1,87,,15,
6/25/2020,Navajo,Arizona,3248,114,,,,
6/25/2020,Navarro,Texas,156,4,156,4,,
6/25/2020,Nelson,Kentucky,65,1,,,,
6/25/2020,Nelson,North Dakota,1,0,1,0,,
6/25/2020,Nelson,Virginia,18,0,,,,
6/25/2020,Nemaha,Kansas,23,0,20,,3,
6/25/2020,Nemaha,Nebraska,5,0,5,0,,
6/25/2020,Neosho,Kansas,17,0,2,,15,
6/25/2020,Neshoba,Mississippi,916,62,,,,
6/25/2020,Ness,Kansas,4,0,1,,3,
6/25/2020,Nevada,Arkansas,95,2,95,2,,
6/25/2020,Nevada,California,91,1,91,1,,
6/25/2020,New Castle,Delaware,4720,240,4519,206,201,34
6/25/2020,New Hanover,North Carolina,626,5,626,5,,
6/25/2020,New Haven,Connecticut,12227,1066,11838,916,389,150
6/25/2020,New Kent,Virginia,50,1,,,,
6/25/2020,New London,Connecticut,1221,102,1159,76,62,26
6/25/2020,New Madrid,Missouri,36,1,36,1,,
6/25/2020,New York City,New York,218089,21838,213409,17158,4680,4680
6/25/2020,Newaygo,Michigan,151,0,146,0,5,0
6/25/2020,Newberry,South Carolina,175,4,175,4,0,0
6/25/2020,Newport,Rhode Island,294,4,294,4,,
6/25/2020,Newport News city,Virginia,463,10,,,,
6/25/2020,Newton,Arkansas,4,0,4,0,,
6/25/2020,Newton,Georgia,525,11,525,11,,
6/25/2020,Newton,Indiana,91,11,90,10,1,1
6/25/2020,Newton,Mississippi,326,8,,,,
6/25/2020,Newton,Missouri,312,2,312,2,,
6/25/2020,Newton,Texas,12,0,12,0,,
6/25/2020,Nez Perce,Idaho,91,19,79,19,12,0
6/25/2020,Niagara,New York,1199,66,1199,66,,
6/25/2020,Nicholas,Kentucky,5,0,,,,
6/25/2020,Nicholas,West Virginia,8,1,8,1,0,
6/25/2020,Nicollet,Minnesota,112,12,112,12,,
6/25/2020,Niobrara,Wyoming,2,0,1,,1,
6/25/2020,Noble,Indiana,385,29,383,28,2,1
6/25/2020,Noble,Ohio,6,0,,,,
6/25/2020,Noble,Oklahoma,31,0,31,0,,
6/25/2020,Nobles,Minnesota,1635,6,1635,6,,
6/25/2020,Nodaway,Missouri,17,0,17,0,,
6/25/2020,Nolan,Texas,16,0,16,0,,
6/25/2020,Nome Census Area,Alaska,7,0,7,0,,
6/25/2020,Norfolk,Massachusetts,9056,923,9056,923,,
6/25/2020,Norfolk city,Virginia,771,7,,,,
6/25/2020,Norman,Minnesota,18,0,18,0,,
6/25/2020,North Slope Borough,Alaska,4,0,4,0,,
6/25/2020,Northampton,North Carolina,178,15,178,15,,
6/25/2020,Northampton,Pennsylvania,3339,259,3239,,100,
6/25/2020,Northampton,Virginia,270,28,,,,
6/25/2020,Northumberland,Pennsylvania,281,5,255,,26,
6/25/2020,Northumberland,Virginia,28,1,,,,
6/25/2020,Northwest Arctic Borough,Alaska,4,0,4,0,,
6/25/2020,Norton,Kansas,3,0,2,,1,
6/25/2020,Norton city,Virginia,4,0,,,,
6/25/2020,Nottoway,Virginia,106,2,,,,
6/25/2020,Nowata,Oklahoma,32,1,32,1,,
6/25/2020,Noxubee,Mississippi,227,7,,,,
6/25/2020,Nuckolls,Nebraska,1,0,1,0,,
6/25/2020,Nueces,Texas,1028,6,1028,6,,
6/25/2020,Nye,Nevada,85,3,82,3,3,
6/25/2020,Oakland,Michigan,11805,1081,8704,1040,3101,41
6/25/2020,Obion,Tennessee,74,1,71,,3,
6/25/2020,O'Brien,Iowa,79,1,79,1,,
6/25/2020,Ocean,New Jersey,9486,866,9486,866,,
6/25/2020,Oceana,Michigan,210,3,200,3,10,0
6/25/2020,Ochiltree,Texas,53,2,53,2,,
6/25/2020,Oconee,Georgia,138,10,138,10,,
6/25/2020,Oconee,South Carolina,157,1,157,1,0,0
6/25/2020,Oconto,Wisconsin,50,0,50,0,,
6/25/2020,Ogemaw,Michigan,32,2,23,2,9,0
6/25/2020,Oglala Lakota,South Dakota,60,0,60,0,,
6/25/2020,Ogle,Illinois,245,4,245,4,,
6/25/2020,Oglethorpe,Georgia,86,7,86,7,,
6/25/2020,Ohio,Indiana,13,0,13,0,0,0
6/25/2020,Ohio,Kentucky,192,0,192,0,,0
6/25/2020,Ohio,West Virginia,76,1,76,1,0,
6/25/2020,Okaloosa,Florida,456,6,456,6,,
6/25/2020,Okanogan,Washington,88,2,88,2,,
6/25/2020,Okeechobee,Florida,276,0,276,0,,
6/25/2020,Okfuskee,Oklahoma,11,0,11,0,,
6/25/2020,Oklahoma,Oklahoma,2317,65,2317,65,,
6/25/2020,Okmulgee,Oklahoma,50,0,50,0,,
6/25/2020,Oktibbeha,Mississippi,431,20,,,,
6/25/2020,Oldham,Kentucky,126,6,,,,
6/25/2020,Oldham,Texas,4,1,4,1,,
6/25/2020,Oliver,North Dakota,1,0,1,0,,
6/25/2020,Olmsted,Minnesota,938,15,938,15,,
6/25/2020,Oneida,New York,1445,90,1445,90,,
6/25/2020,Oneida,Wisconsin,17,0,17,0,,
6/25/2020,Onondaga,New York,2734,174,2734,174,,
6/25/2020,Onslow,North Carolina,224,3,224,3,,
6/25/2020,Ontario,New York,246,25,246,25,,
6/25/2020,Orange,California,11071,299,11071,299,,
6/25/2020,Orange,Florida,6055,52,6055,52,,
6/25/2020,Orange,Indiana,134,25,132,23,2,2
6/25/2020,Orange,New York,10684,396,10684,396,,
6/25/2020,Orange,North Carolina,568,41,568,41,,
6/25/2020,Orange,Texas,164,3,164,3,,
6/25/2020,Orange,Vermont,9,0,9,0,,
6/25/2020,Orange,Virginia,141,2,,,,
6/25/2020,Orangeburg,South Carolina,567,9,567,9,0,0
6/25/2020,Oregon,Missouri,6,0,6,0,,
6/25/2020,Orleans,Louisiana,7610,529,7610,529,,
6/25/2020,Orleans,New York,277,38,277,38,,
6/25/2020,Orleans,Vermont,14,0,14,0,,
6/25/2020,Orocovis,Puerto Rico,69,,10,,59,
6/25/2020,Osage,Kansas,10,0,7,,3,
6/25/2020,Osage,Missouri,6,0,6,0,,
6/25/2020,Osage,Oklahoma,155,8,155,8,,
6/25/2020,Osborne,Kansas,2,0,2,,0,
6/25/2020,Osceola,Florida,1222,24,1222,24,,
6/25/2020,Osceola,Iowa,49,0,49,0,,
6/25/2020,Osceola,Michigan,25,0,20,0,5,0
6/25/2020,Oscoda,Michigan,12,1,9,1,3,0
6/25/2020,Oswego,New York,188,0,188,0,,
6/25/2020,Otero,Colorado,22,1,,,,
6/25/2020,Otero,New Mexico,869,6,869,6,,
6/25/2020,Otoe,Nebraska,15,0,15,0,,
6/25/2020,Otsego,Michigan,133,10,104,10,29,0
6/25/2020,Otsego,New York,83,6,83,6,,
6/25/2020,Ottawa,Kansas,4,0,4,,0,
6/25/2020,Ottawa,Michigan,988,51,907,46,81,5
6/25/2020,Ottawa,Ohio,123,22,,,,
6/25/2020,Ottawa,Oklahoma,43,2,43,2,,
6/25/2020,Otter Tail,Minnesota,85,1,85,1,,
6/25/2020,Ouachita,Arkansas,18,0,18,0,,
6/25/2020,Ouachita,Louisiana,2066,71,2066,71,,
6/25/2020,Ouray,Colorado,10,1,,,,
6/25/2020,Outagamie,Wisconsin,415,8,415,8,,
6/25/2020,Overton,Tennessee,45,0,45,,0,
6/25/2020,Owen,Indiana,40,1,40,1,0,0
6/25/2020,Owen,Kentucky,6,0,,,,
6/25/2020,Owsley,Kentucky,2,0,,,,
6/25/2020,Owyhee,Idaho,28,0,16,,12,
6/25/2020,Oxford,Maine,35,0,27,0,8,
6/25/2020,Ozark,Missouri,1,0,1,0,,
6/25/2020,Ozaukee,Wisconsin,218,16,218,16,,
6/25/2020,Pacific,Washington,13,1,13,1,,
6/25/2020,Page,Iowa,18,0,18,0,,
6/25/2020,Page,Virginia,264,24,,,,
6/25/2020,Palm Beach,Florida,11534,482,11534,482,,
6/25/2020,Palo Alto,Iowa,24,0,24,0,,
6/25/2020,Palo Pinto,Texas,17,2,17,2,,
6/25/2020,Pamlico,North Carolina,16,0,16,0,,
6/25/2020,Panola,Mississippi,204,5,,,,
6/25/2020,Panola,Texas,196,24,196,24,,
6/25/2020,Park,Colorado,27,0,,,,
6/25/2020,Park,Montana,9,0,9,0,,
6/25/2020,Park,Wyoming,17,0,16,,1,
6/25/2020,Parke,Indiana,25,0,20,0,5,0
6/25/2020,Parker,Texas,177,1,177,1,,
6/25/2020,Parmer,Texas,167,3,167,3,,
6/25/2020,Pasco,Florida,1084,17,1084,17,,
6/25/2020,Pasquotank,North Carolina,172,15,172,15,,
6/25/2020,Passaic,New Jersey,16788,1025,16788,1025,,
6/25/2020,Patillas,Puerto Rico,52,,4,,48,
6/25/2020,Patrick,Virginia,39,1,,,,
6/25/2020,Paulding,Georgia,505,15,505,15,,
6/25/2020,Paulding,Ohio,21,0,,,,
6/25/2020,Pawnee,Kansas,3,0,,,,
6/25/2020,Pawnee,Oklahoma,51,2,51,2,,
6/25/2020,Payette,Idaho,60,2,48,2,12,0
6/25/2020,Payne,Oklahoma,294,1,294,1,,
6/25/2020,Peach,Georgia,95,9,95,9,,
6/25/2020,Pearl River,Mississippi,228,32,,,,
6/25/2020,Pecos,Texas,113,0,113,0,,
6/25/2020,Pembina,North Dakota,9,0,9,0,,
6/25/2020,Pemiscot,Missouri,108,6,108,6,,
6/25/2020,Pend Oreille,Washington,3,0,3,0,,
6/25/2020,Pender,North Carolina,187,1,187,1,,
6/25/2020,Pendleton,Kentucky,15,0,,,,
6/25/2020,Pendleton,West Virginia,13,1,12,1,1,
6/25/2020,Pennington,Minnesota,50,0,50,0,,
6/25/2020,Pennington,South Dakota,475,11,475,11,,
6/25/2020,Penobscot,Maine,104,2,96,2,8,
6/25/2020,Penuelas,Puerto Rico,18,,6,,12,
6/25/2020,Peoria,Illinois,447,26,447,26,,
6/25/2020,Pepin,Wisconsin,1,0,1,0,,
6/25/2020,Perquimans,North Carolina,32,2,32,2,,
6/25/2020,Perry,Alabama,96,0,96,0,,
6/25/2020,Perry,Arkansas,22,0,22,0,,
6/25/2020,Perry,Illinois,46,0,46,0,,
6/25/2020,Perry,Indiana,119,5,108,4,11,1
6/25/2020,Perry,Kentucky,53,1,,,,
6/25/2020,Perry,Mississippi,56,4,,,,
6/25/2020,Perry,Missouri,111,0,111,0,,
6/25/2020,Perry,Ohio,26,1,,,,
6/25/2020,Perry,Pennsylvania,85,5,78,,7,
6/25/2020,Perry,Tennessee,28,0,28,,0,
6/25/2020,Pershing,Nevada,7,0,7,0,,
6/25/2020,Person,North Carolina,97,1,97,1,,
6/25/2020,Petersburg Borough,Alaska,4,0,4,0,,
6/25/2020,Petersburg city,Virginia,211,3,,,,
6/25/2020,Pettis,Missouri,102,1,102,1,,
6/25/2020,Phelps,Missouri,12,0,12,0,,
6/25/2020,Phelps,Nebraska,23,0,23,0,,
6/25/2020,Philadelphia,Pennsylvania,25443,1576,25443,1570,,6
6/25/2020,Phillips,Arkansas,91,3,91,3,,
6/25/2020,Phillips,Colorado,15,0,,,,
6/25/2020,Phillips,Kansas,3,0,2,,1,
6/25/2020,Piatt,Illinois,17,0,17,0,,
6/25/2020,Pickaway,Ohio,2148,41,,,,
6/25/2020,Pickens,Alabama,175,6,174,6,1,0
6/25/2020,Pickens,Georgia,84,5,84,5,,
6/25/2020,Pickens,South Carolina,642,4,639,4,3,0
6/25/2020,Pickett,Tennessee,5,0,5,,0,
6/25/2020,Pierce,Georgia,148,4,148,4,,
6/25/2020,Pierce,Nebraska,7,0,7,0,,
6/25/2020,Pierce,North Dakota,4,0,4,0,,
6/25/2020,Pierce,Washington,2672,96,2367,96,305,0
6/25/2020,Pierce,Wisconsin,57,0,57,0,,
6/25/2020,Pike,Alabama,378,4,373,4,5,0
6/25/2020,Pike,Arkansas,7,0,7,0,,
6/25/2020,Pike,Georgia,86,3,86,3,,
6/25/2020,Pike,Illinois,2,0,2,0,,
6/25/2020,Pike,Indiana,6,0,6,0,0,0
6/25/2020,Pike,Kentucky,68,2,,,,
6/25/2020,Pike,Mississippi,298,11,,,,
6/25/2020,Pike,Missouri,34,1,34,1,,
6/25/2020,Pike,Ohio,17,0,,,,
6/25/2020,Pike,Pennsylvania,489,20,464,,25,
6/25/2020,Pima,Arizona,6318,255,,,,
6/25/2020,Pinal,Arizona,2778,55,,,,
6/25/2020,Pine,Minnesota,97,0,97,0,,
6/25/2020,Pinellas,Florida,4387,132,4387,132,,
6/25/2020,Pipestone,Minnesota,15,0,15,0,,
6/25/2020,Piscataquis,Maine,2,0,2,0,0,
6/25/2020,Pitkin,Colorado,86,2,,,,
6/25/2020,Pitt,North Carolina,602,5,602,5,,
6/25/2020,Pittsburg,Oklahoma,51,3,51,3,,
6/25/2020,Pittsylvania,Virginia,88,1,,,,
6/25/2020,Piute,Utah,2,0,2,0,,
6/25/2020,Placer,California,556,10,556,10,,
6/25/2020,Plaquemines,Louisiana,245,17,245,17,,
6/25/2020,Platte,Missouri,109,4,109,4,,
6/25/2020,Platte,Nebraska,651,3,651,3,,
6/25/2020,Platte,Wyoming,2,0,2,,0,
6/25/2020,Pleasants,West Virginia,5,0,4,0,1,
6/25/2020,Plumas,California,6,0,6,0,,
6/25/2020,Plymouth,Iowa,260,4,260,4,,
6/25/2020,Plymouth,Massachusetts,8610,651,8610,651,,
6/25/2020,Pocahontas,Iowa,41,1,41,1,,
6/25/2020,Pocahontas,West Virginia,24,0,23,0,1,
6/25/2020,Poinsett,Arkansas,53,3,53,3,,
6/25/2020,Pointe Coupee,Louisiana,226,27,226,27,,
6/25/2020,Polk,Arkansas,69,0,69,0,,
6/25/2020,Polk,Florida,2454,80,2454,80,,
6/25/2020,Polk,Georgia,192,1,192,1,,
6/25/2020,Polk,Iowa,5645,171,5645,171,,
6/25/2020,Polk,Minnesota,75,2,75,2,,
6/25/2020,Polk,Missouri,11,0,11,0,,
6/25/2020,Polk,Nebraska,12,0,12,0,,
6/25/2020,Polk,North Carolina,67,4,67,4,,
6/25/2020,Polk,Oregon,132,12,,,,
6/25/2020,Polk,Tennessee,36,0,34,,2,
6/25/2020,Polk,Texas,88,0,88,0,,
6/25/2020,Polk,Wisconsin,41,1,41,1,,
6/25/2020,Ponce,Puerto Rico,169,,56,,113,
6/25/2020,Pondera,Montana,2,0,2,0,,
6/25/2020,Pontotoc,Mississippi,156,3,,,,
6/25/2020,Pontotoc,Oklahoma,29,2,29,2,,
6/25/2020,Pope,Arkansas,363,3,363,3,,
6/25/2020,Pope,Illinois,1,0,1,0,,
6/25/2020,Pope,Minnesota,10,0,10,0,,
6/25/2020,Poquoson city,Virginia,16,0,,,,
6/25/2020,Portage,Ohio,379,58,,,,
6/25/2020,Portage,Wisconsin,101,0,101,0,,
6/25/2020,Porter,Indiana,638,38,630,36,8,2
6/25/2020,Portsmouth city,Virginia,426,16,,,,
6/25/2020,Posey,Indiana,26,0,26,0,0,0
6/25/2020,Pottawatomie,Kansas,54,0,32,,22,
6/25/2020,Pottawatomie,Oklahoma,89,4,89,4,,
6/25/2020,Pottawattamie,Iowa,643,11,643,11,,
6/25/2020,Potter,Pennsylvania,14,0,11,,3,
6/25/2020,Potter,Texas,2843,39,2843,39,,
6/25/2020,Powell,Kentucky,5,0,,,,
6/25/2020,Power,Idaho,16,0,14,,2,
6/25/2020,Poweshiek,Iowa,98,8,98,8,,
6/25/2020,Powhatan,Virginia,71,2,,,,
6/25/2020,Prairie,Arkansas,18,0,18,0,,
6/25/2020,Pratt,Kansas,6,0,2,,4,
6/25/2020,Preble,Ohio,51,1,,,,
6/25/2020,Prentiss,Mississippi,81,3,,,,
6/25/2020,Presidio,Texas,14,0,14,0,,
6/25/2020,Presque Isle,Michigan,12,0,12,0,0,0
6/25/2020,Preston,West Virginia,64,2,52,2,12,
6/25/2020,Price,Wisconsin,2,0,2,0,,
6/25/2020,Prince Edward,Virginia,176,3,,,,
6/25/2020,Prince George,Virginia,215,0,,,,
6/25/2020,Prince George's,Maryland,18644,662,18644,643,,19
6/25/2020,Prince of Wales-Hyder Census Area,Alaska,3,0,3,0,,
6/25/2020,Prince William,Virginia,7038,136,,,,
6/25/2020,Providence,Rhode Island,12712,637,12712,637,,
6/25/2020,Prowers,Colorado,16,0,,,,
6/25/2020,Pueblo,Colorado,368,26,,,,
6/25/2020,Pulaski,Arkansas,1607,53,1607,53,,
6/25/2020,Pulaski,Georgia,47,2,47,2,,
6/25/2020,Pulaski,Illinois,67,0,67,0,,
6/25/2020,Pulaski,Indiana,55,1,54,1,1,0
6/25/2020,Pulaski,Kentucky,83,2,,,,
6/25/2020,Pulaski,Missouri,115,1,115,1,,
6/25/2020,Pulaski,Virginia,39,1,,,,
6/25/2020,Pushmataha,Oklahoma,8,0,8,0,,
6/25/2020,Putnam,Florida,261,6,261,6,,
6/25/2020,Putnam,Georgia,127,11,127,11,,
6/25/2020,Putnam,Illinois,1,0,1,0,,
6/25/2020,Putnam,Indiana,164,8,159,8,5,0
6/25/2020,Putnam,Missouri,2,0,2,0,,
6/25/2020,Putnam,New York,1306,60,1306,60,,
6/25/2020,Putnam,Ohio,106,15,,,,
6/25/2020,Putnam,Tennessee,675,7,673,,2,
6/25/2020,Putnam,West Virginia,45,0,44,0,1,
6/25/2020,Quay,New Mexico,5,1,5,1,,
6/25/2020,Quebradillas,Puerto Rico,37,,19,,18,
6/25/2020,Queen Anne's,Maryland,213,15,213,15,0,0
6/25/2020,Quitman,Georgia,15,1,15,1,,
6/25/2020,Quitman,Mississippi,49,0,,,,
6/25/2020,Rabun,Georgia,40,3,40,3,,
6/25/2020,Racine,Wisconsin,2114,61,2114,61,,
6/25/2020,Radford city,Virginia,11,0,,,,
6/25/2020,Rains,Texas,8,0,8,0,,
6/25/2020,Raleigh,West Virginia,35,0,34,0,1,
6/25/2020,Ralls,Missouri,9,0,9,0,,
6/25/2020,Ramsey,Minnesota,4424,215,4424,215,,
6/25/2020,Ramsey,North Dakota,11,1,11,1,,
6/25/2020,Randall,Texas,809,6,809,6,,
6/25/2020,Randolph,Alabama,149,9,147,9,2,0
6/25/2020,Randolph,Arkansas,39,1,39,1,,
6/25/2020,Randolph,Georgia,198,25,198,25,,
6/25/2020,Randolph,Illinois,278,7,278,7,,
6/25/2020,Randolph,Indiana,99,4,74,4,25,0
6/25/2020,Randolph,Missouri,12,0,12,0,,
6/25/2020,Randolph,North Carolina,1077,28,1077,28,,
6/25/2020,Randolph,West Virginia,154,0,154,0,0,
6/25/2020,Rankin,Mississippi,636,12,,,,
6/25/2020,Ransom,North Dakota,16,0,16,0,,
6/25/2020,Rapides,Louisiana,1408,55,1408,55,,
6/25/2020,Rappahannock,Virginia,19,0,,,,
6/25/2020,Ravalli,Montana,17,0,17,0,,
6/25/2020,Ray,Missouri,25,0,25,0,,
6/25/2020,Reagan,Texas,2,0,2,0,,
6/25/2020,Real,Texas,1,0,1,0,,
6/25/2020,Red Lake,Minnesota,3,0,3,0,,
6/25/2020,Red River,Louisiana,54,8,54,8,,
6/25/2020,Red River,Texas,99,8,99,8,,
6/25/2020,Red Willow,Nebraska,6,0,6,0,,
6/25/2020,Redwood,Minnesota,12,0,12,0,,
6/25/2020,Reeves,Texas,17,0,17,0,,
6/25/2020,Refugio,Texas,9,0,9,0,,
6/25/2020,Reno,Kansas,67,0,51,,16,
6/25/2020,Rensselaer,New York,534,37,534,37,,
6/25/2020,Renville,Minnesota,18,1,18,1,,
6/25/2020,Renville,North Dakota,4,0,4,0,,
6/25/2020,Republic,Kansas,4,0,4,,0,
6/25/2020,Reynolds,Missouri,2,0,2,0,,
6/25/2020,Rhea,Tennessee,257,0,257,,0,
6/25/2020,Rice,Kansas,4,0,4,,0,
6/25/2020,Rice,Minnesota,761,4,761,4,,
6/25/2020,Rich,Utah,3,0,3,0,,
6/25/2020,Richardson,Nebraska,5,1,5,1,,
6/25/2020,Richland,Illinois,4,0,4,0,,
6/25/2020,Richland,Louisiana,155,4,155,4,,
6/25/2020,Richland,Montana,9,0,9,0,,
6/25/2020,Richland,North Dakota,39,0,39,0,,
6/25/2020,Richland,Ohio,285,4,,,,
6/25/2020,Richland,South Carolina,2880,80,2859,80,21,0
6/25/2020,Richland,Wisconsin,15,4,15,4,,
6/25/2020,Richmond,Georgia,785,48,785,48,,
6/25/2020,Richmond,North Carolina,242,5,242,5,,
6/25/2020,Richmond,Virginia,295,6,,,,
6/25/2020,Richmond city,Virginia,2071,31,,,,
6/25/2020,Riley,Kansas,156,3,156,3,,
6/25/2020,Rincon,Puerto Rico,25,,4,,21,
6/25/2020,Ringgold,Iowa,12,0,12,0,,
6/25/2020,Rio Arriba,New Mexico,86,1,86,1,,
6/25/2020,Rio Blanco,Colorado,2,0,,,,
6/25/2020,Rio Grande,Colorado,67,1,,,,
6/25/2020,Rio Grande,Puerto Rico,86,,12,,74,
6/25/2020,Ripley,Indiana,113,7,113,7,0,0
6/25/2020,Ripley,Missouri,16,0,16,0,,
6/25/2020,Ritchie,West Virginia,2,0,2,0,0,
6/25/2020,Riverside,California,14905,432,14905,432,,
6/25/2020,Roane,Tennessee,41,0,31,,10,
6/25/2020,Roane,West Virginia,11,1,11,1,0,
6/25/2020,Roanoke,Virginia,200,5,,,,
6/25/2020,Roanoke city,Virginia,359,10,,,,
6/25/2020,Roberts,South Dakota,40,0,40,0,,
6/25/2020,Roberts,Texas,3,0,3,0,,
6/25/2020,Robertson,Tennessee,722,10,720,,2,
6/25/2020,Robertson,Texas,33,0,33,0,,
6/25/2020,Robeson,North Carolina,1185,37,1185,37,,
6/25/2020,Rock,Minnesota,28,0,28,0,,
6/25/2020,Rock,Nebraska,1,0,1,0,,
6/25/2020,Rock,Wisconsin,916,23,816,23,100,
6/25/2020,Rock Island,Illinois,833,28,833,28,,
6/25/2020,Rockbridge,Virginia,24,0,,,,
6/25/2020,Rockcastle,Kentucky,18,0,,,,
6/25/2020,Rockdale,Georgia,401,10,401,10,,
6/25/2020,Rockingham,New Hampshire,1443,85,1443,85,,
6/25/2020,Rockingham,North Carolina,173,2,173,2,,
6/25/2020,Rockingham,Virginia,663,9,,,,
6/25/2020,Rockland,New York,13534,469,13534,469,,
6/25/2020,Rockwall,Texas,276,16,276,16,,
6/25/2020,Rogers,Oklahoma,142,5,142,5,,
6/25/2020,Rolette,North Dakota,9,0,9,0,,
6/25/2020,Rooks,Kansas,7,0,7,,0,
6/25/2020,Roosevelt,Montana,7,0,7,0,,
6/25/2020,Roosevelt,New Mexico,54,1,54,1,,
6/25/2020,Roscommon,Michigan,26,0,22,0,4,0
6/25/2020,Roseau,Minnesota,6,0,6,0,,
6/25/2020,Rosebud,Montana,10,0,10,0,,
6/25/2020,Ross,Ohio,87,2,,,,
6/25/2020,Routt,Colorado,67,6,,,,
6/25/2020,Rowan,Kentucky,18,0,,,,
6/25/2020,Rowan,North Carolina,1076,41,1076,41,,
6/25/2020,Runnels,Texas,5,0,5,0,,
6/25/2020,Rush,Indiana,74,3,52,3,22,0
6/25/2020,Rusk,Texas,253,2,253,2,,
6/25/2020,Rusk,Wisconsin,11,0,11,0,,
6/25/2020,Russell,Alabama,395,0,391,0,4,0
6/25/2020,Russell,Kentucky,39,4,,,,
6/25/2020,Russell,Virginia,9,0,,,,
6/25/2020,Rutherford,North Carolina,269,9,269,9,,
6/25/2020,Rutherford,Tennessee,2211,33,2205,,6,
6/25/2020,Rutland,Vermont,71,1,71,1,,
6/25/2020,Sabana Grande,Puerto Rico,39,,16,,23,
6/25/2020,Sabine,Louisiana,66,1,66,1,,
6/25/2020,Sabine,Texas,21,1,21,1,,
6/25/2020,Sac,Iowa,50,0,50,0,,
6/25/2020,Sacramento,California,2439,66,2439,66,,
6/25/2020,Sagadahoc,Maine,32,0,31,0,1,
6/25/2020,Saginaw,Michigan,1225,123,1185,120,40,3
6/25/2020,Saguache,Colorado,99,2,,,,
6/25/2020,Salem,New Jersey,750,67,750,67,,
6/25/2020,Salem city,Virginia,50,3,,,,
6/25/2020,Salinas,Puerto Rico,101,,10,,91,
6/25/2020,Saline,Arkansas,217,2,217,2,,
6/25/2020,Saline,Illinois,8,0,8,0,,
6/25/2020,Saline,Kansas,77,2,77,2,,
6/25/2020,Saline,Missouri,278,4,278,4,,
6/25/2020,Saline,Nebraska,530,2,530,2,,
6/25/2020,Salt Lake,Utah,9501,105,9501,105,,0
6/25/2020,Saluda,South Carolina,192,1,192,1,0,0
6/25/2020,Sampson,North Carolina,932,5,932,5,,
6/25/2020,San Augustine,Texas,99,6,99,6,,
6/25/2020,San Benito,California,191,2,191,2,,
6/25/2020,San Bernardino,California,10407,245,10407,245,,
6/25/2020,San Diego,California,11689,347,11689,347,,
6/25/2020,San Francisco,California,3252,48,3252,48,,
6/25/2020,San German,Puerto Rico,45,,19,,26,
6/25/2020,San Jacinto,Texas,25,0,25,0,,
6/25/2020,San Joaquin,California,2742,49,2742,49,,
6/25/2020,San Juan,Colorado,1,0,,,,
6/25/2020,San Juan,New Mexico,2250,157,2250,157,,
6/25/2020,San Juan,Puerto Rico,889,,280,,609,
6/25/2020,San Juan,Utah,389,7,389,,,
6/25/2020,San Juan,Washington,20,0,20,0,,
6/25/2020,San Lorenzo,Puerto Rico,63,,8,,55,
6/25/2020,San Luis Obispo,California,473,1,473,1,,
6/25/2020,San Mateo,California,2907,104,2907,104,,
6/25/2020,San Miguel,Colorado,32,0,,,,
6/25/2020,San Miguel,New Mexico,18,0,18,0,,
6/25/2020,San Patricio,Texas,85,0,85,0,,
6/25/2020,San Saba,Texas,4,0,4,0,,
6/25/2020,San Sebastian,Puerto Rico,78,,25,,53,
6/25/2020,Sanborn,South Dakota,12,0,12,0,,
6/25/2020,Sandoval,New Mexico,693,29,693,29,,
6/25/2020,Sandusky,Ohio,110,13,,,,
6/25/2020,Sangamon,Illinois,400,33,400,33,,
6/25/2020,Sanilac,Michigan,44,6,43,5,1,1
6/25/2020,Sanpete,Utah,44,0,44,0,,
6/25/2020,Santa Barbara,California,2553,27,2553,27,,
6/25/2020,Santa Clara,California,3832,156,3832,156,,
6/25/2020,Santa Cruz,Arizona,1554,14,,,,
6/25/2020,Santa Cruz,California,330,3,330,3,,
6/25/2020,Santa Fe,New Mexico,204,3,204,3,,
6/25/2020,Santa Isabel,Puerto Rico,51,,2,,49,
6/25/2020,Santa Rosa,Florida,371,9,371,9,,
6/25/2020,Sarasota,Florida,1091,95,1091,95,,
6/25/2020,Saratoga,New York,538,5,538,5,,
6/25/2020,Sargent,North Dakota,4,0,4,0,,
6/25/2020,Sarpy,Nebraska,1060,8,1060,8,,
6/25/2020,Sauk,Wisconsin,97,3,97,3,,
6/25/2020,Saunders,Nebraska,66,2,66,2,,
6/25/2020,Sawyer,Wisconsin,9,0,9,0,,
6/25/2020,Schenectady,New York,772,33,772,33,,
6/25/2020,Schleicher,Texas,12,0,12,0,,
6/25/2020,Schley,Georgia,22,1,22,1,,
6/25/2020,Schoharie,New York,57,0,57,0,,
6/25/2020,Schoolcraft,Michigan,4,0,4,0,0,0
6/25/2020,Schuyler,Illinois,13,0,13,0,,
6/25/2020,Schuyler,Missouri,4,0,4,0,,
6/25/2020,Schuyler,New York,12,0,12,,,
6/25/2020,Schuylkill,Pennsylvania,721,43,693,,28,
6/25/2020,Scioto,Ohio,28,0,,,,
